gameID,condition,stim_id,study_phase,trial_type,trialNum,response,rt,rt_done1,rt_done2,collection_name_0,collection_name_1,level_name_0,level_name_1,layout_0,layout_1
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,3,1,27247,12803.0,26549.0,Sokogen-990602-Levels,Microcosmos,41,28,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
6497-9ac27707-a691-4002-b3d0-f813dc3a71c6,enjoyable,6790957296019241f9c4f6ef,pretest,sokoban-compare,8,1,28380,15381.0,27298.0,Microban,Sokogen-990602-Levels,43,46,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
1081-f3734232-af29-4083-b525-0e873a53fe8c,enjoyable,6790957296019241f9c4f6f0,pretest,sokoban-compare,4,0,24704,13445.0,24015.0,Sokogen-990602-Levels,Microcosmos,14,28,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,3,0,50926,18903.0,37366.0,Sokogen-990602-Levels,Sokogen-990602-Levels,14,46,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,3,1,29455,15594.0,27989.0,Microban,Sokogen-990602-Levels,17,46,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
8813-0c5fda1b-9036-4d0d-99a3-ca1909b62dc0,difficult,6790957296019241f9c4f6e5,pretest,sokoban-compare,8,0,22827,11371.0,22183.0,Sokogen-990602-Levels,Microban,41,43,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
4084-ae1faa22-f5a2-4ba3-8dcd-a61cd0223131,enjoyable,6790957296019241f9c4f6d5,pretest,sokoban-compare,4,0,31581,17230.0,30682.0,Microban,Sokogen-990602-Levels,67,35,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,3,1,23387,10734.0,21497.0,Sokogen-990602-Levels,Microcosmos,14,28,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
5601-369631c8-7a4d-4e81-bf57-9ddb39b26599,difficult,6790957296019241f9c4f6e9,pretest,sokoban-compare,5,0,31175,18914.0,29276.0,Microban,Sokogen-990602-Levels,17,46,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,1,1,28227,13614.0,26428.0,Microban,Microban,26,43,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
2637-6cf188d9-47da-4ce5-ae70-39349d120c9c,difficult,6790957296019241f9c4f6e6,pretest,sokoban-compare,7,0,22893,10726.0,21910.0,Microban,Sokogen-990602-Levels,17,40,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,4,1,24196,11629.0,23183.0,Sokogen-990602-Levels,Sokogen-990602-Levels,14,40,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,1,0,31819,11991.0,29802.0,Sokogen-990602-Levels,Microcosmos,41,28,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
1081-f3734232-af29-4083-b525-0e873a53fe8c,enjoyable,6790957296019241f9c4f6f0,pretest,sokoban-compare,5,1,27258,11980.0,26780.0,Microban,Sokogen-990602-Levels,17,14,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,4,0,25805,12526.0,25094.0,Sokogen-990602-Levels,Microban,41,17,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,4,1,30186,14826.0,27907.0,Sokogen-990602-Levels,Microban,40,43,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
2637-6cf188d9-47da-4ce5-ae70-39349d120c9c,difficult,6790957296019241f9c4f6e6,pretest,sokoban-compare,8,0,22729,10656.0,21461.0,Sokogen-990602-Levels,Microban,41,43,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
5601-369631c8-7a4d-4e81-bf57-9ddb39b26599,difficult,6790957296019241f9c4f6e9,pretest,sokoban-compare,6,0,26214,12202.0,25055.0,Sokogen-990602-Levels,Sokogen-990602-Levels,40,46,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,5,0,23326,10871.0,22618.0,Microcosmos,Sokogen-990602-Levels,28,46,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,4,1,33159,20562.0,32106.0,Microban,Microban,26,17,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']"
4084-ae1faa22-f5a2-4ba3-8dcd-a61cd0223131,enjoyable,6790957296019241f9c4f6d5,pretest,sokoban-compare,5,0,38143,12919.0,37202.0,Microban,Sokogen-990602-Levels,67,18,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,2,1,24979,11855.0,24286.0,Microban,Microban,26,43,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
1081-f3734232-af29-4083-b525-0e873a53fe8c,enjoyable,6790957296019241f9c4f6f0,pretest,sokoban-compare,6,0,23337,10773.0,22610.0,Microban,Microban,26,43,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,2,1,38564,23149.0,38097.0,Microcosmos,Sokogen-990602-Levels,28,46,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,5,0,29132,17522.0,28218.0,Microban,Sokogen-990602-Levels,17,40,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,6,0,25277,11592.0,24338.0,Microban,Microban,17,43,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,5,0,23570,12099.0,22732.0,Microban,Sokogen-990602-Levels,26,46,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,5,0,41013,20349.0,40124.0,Microcosmos,Sokogen-990602-Levels,28,40,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
5601-369631c8-7a4d-4e81-bf57-9ddb39b26599,difficult,6790957296019241f9c4f6e9,pretest,sokoban-compare,7,1,32441,16161.0,31390.0,Sokogen-990602-Levels,Microban,41,43,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,3,0,22383,10940.0,21445.0,Microban,Microban,17,43,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
1081-f3734232-af29-4083-b525-0e873a53fe8c,enjoyable,6790957296019241f9c4f6f0,pretest,sokoban-compare,7,1,22910,11732.0,22339.0,Microcosmos,Microban,28,43,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,3,1,24249,12631.0,23449.0,Microban,Microcosmos,26,28,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
4084-ae1faa22-f5a2-4ba3-8dcd-a61cd0223131,enjoyable,6790957296019241f9c4f6d5,pretest,sokoban-compare,6,1,43785,20005.0,42936.0,Sokogen-990602-Levels,Sokogen-990602-Levels,32,38,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']"
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,7,0,24137,11331.0,23395.0,Microban,Microban,26,17,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,6,1,22190,10580.0,21400.0,Sokogen-990602-Levels,Microban,40,43,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
3548-9f9bd540-a039-48f5-8e30-ab9bb98eef5a,enjoyable,6790957296019241f9c4f6f4,pretest,sokoban-compare,1,1,41344,14214.0,39211.0,Sokogen-990602-Levels,Microban,41,17,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']"
1081-f3734232-af29-4083-b525-0e873a53fe8c,enjoyable,6790957296019241f9c4f6f0,pretest,sokoban-compare,8,1,23451,11188.0,22626.0,Microban,Sokogen-990602-Levels,17,46,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
2062-58787898-2571-4dbe-ada6-d5d8b01733e0,enjoyable,6790957296019241f9c4f6f2,pretest,sokoban-compare,1,1,47353,14653.0,43352.0,Sokogen-990602-Levels,Microban,40,43,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,4,0,24239,11909.0,23413.0,Microban,Microcosmos,17,28,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
5601-369631c8-7a4d-4e81-bf57-9ddb39b26599,difficult,6790957296019241f9c4f6e9,pretest,sokoban-compare,8,0,26501,14515.0,25406.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,14,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,4,0,22763,11579.0,22313.0,Microban,Sokogen-990602-Levels,17,40,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
5364-1dfb70c2-0310-4462-9da8-7ae9789fb59c,difficult,6790957296019241f9c4f6ee,pretest,sokoban-compare,1,0,26672,12769.0,25275.0,Microban,Microban,17,43,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,6,1,29165,16325.0,28334.0,Sokogen-990602-Levels,Microban,40,43,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
6592-26111741-cc3b-49ae-8240-01fbd43601a7,enjoyable,6790957296019241f9c4f6fb,pretest,sokoban-compare,1,0,30149,12083.0,24805.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,46,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,6,1,49029,22121.0,48148.0,Sokogen-990602-Levels,Microcosmos,14,28,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
4573-395f7ee2-6647-4ff5-b640-563a6cc0a2a6,enjoyable,6790957296019241f9c4f6f6,pretest,sokoban-compare,8,1,22262,10569.0,21505.0,Microban,Sokogen-990602-Levels,26,40,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,7,1,24511,12294.0,23795.0,Sokogen-990602-Levels,Sokogen-990602-Levels,14,46,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,5,1,21741,10635.0,20926.0,Microban,Sokogen-990602-Levels,26,40,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
3548-9f9bd540-a039-48f5-8e30-ab9bb98eef5a,enjoyable,6790957296019241f9c4f6f4,pretest,sokoban-compare,2,1,26325,13329.0,25209.0,Microban,Sokogen-990602-Levels,17,14,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,5,1,23483,11831.0,23099.0,Sokogen-990602-Levels,Microban,14,43,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
5497-69ae086c-e5f2-4e0f-92e3-56a0ce289ac9,enjoyable,6790957296019241f9c4f6fd,pretest,sokoban-compare,1,1,62364,12802.0,42372.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,14,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
2062-58787898-2571-4dbe-ada6-d5d8b01733e0,enjoyable,6790957296019241f9c4f6f2,pretest,sokoban-compare,2,0,28792,12962.0,26642.0,Microban,Sokogen-990602-Levels,17,40,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
5364-1dfb70c2-0310-4462-9da8-7ae9789fb59c,difficult,6790957296019241f9c4f6ee,pretest,sokoban-compare,2,0,26785,14200.0,26045.0,Microban,Sokogen-990602-Levels,26,14,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
6592-26111741-cc3b-49ae-8240-01fbd43601a7,enjoyable,6790957296019241f9c4f6fb,pretest,sokoban-compare,2,0,24270,10852.0,22874.0,Microban,Sokogen-990602-Levels,26,40,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,pretest,sokoban-compare,1,1,25293,11820.0,23376.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,14,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
5435-cee71947-0890-4fea-87a7-87436b716833,enjoyable,6790957296019241f9c4f6fc,pretest,sokoban-compare,8,1,23822,11553.0,22965.0,Sokogen-990602-Levels,Microban,41,43,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,7,0,37624,17287.0,36638.0,Microban,Microban,26,17,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,7,1,30336,15577.0,29522.0,Microban,Microcosmos,26,28,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
4084-ae1faa22-f5a2-4ba3-8dcd-a61cd0223131,enjoyable,6790957296019241f9c4f6d5,pretest,sokoban-compare,7,1,55448,34438.0,54647.0,Sokogen-990602-Levels,Microban,18,104,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']"
3548-9f9bd540-a039-48f5-8e30-ab9bb98eef5a,enjoyable,6790957296019241f9c4f6f4,pretest,sokoban-compare,3,1,27690,11925.0,26690.0,Microban,Sokogen-990602-Levels,43,46,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,6,0,31179,11732.0,30318.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,14,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,6,0,27168,13435.0,26534.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,40,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
2062-58787898-2571-4dbe-ada6-d5d8b01733e0,enjoyable,6790957296019241f9c4f6f2,pretest,sokoban-compare,3,1,27815,13196.0,26212.0,Sokogen-990602-Levels,Microban,14,43,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
5364-1dfb70c2-0310-4462-9da8-7ae9789fb59c,difficult,6790957296019241f9c4f6ee,pretest,sokoban-compare,3,1,29777,11007.0,29262.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,40,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']"
6168-52e0099e-01df-47f5-baa9-9ac43994c386,difficult,6790957296019241f9c4f6ea,pretest,sokoban-compare,2,1,24407,11615.0,23187.0,Microban,Microcosmos,17,28,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
5497-69ae086c-e5f2-4e0f-92e3-56a0ce289ac9,enjoyable,6790957296019241f9c4f6fd,pretest,sokoban-compare,2,0,38181,22080.0,35428.0,Microcosmos,Microban,28,43,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
6592-26111741-cc3b-49ae-8240-01fbd43601a7,enjoyable,6790957296019241f9c4f6fb,pretest,sokoban-compare,3,1,32792,18859.0,31530.0,Microban,Microban,26,43,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
6984-07a123bd-aadc-4394-a7d8-e536ed335409,enjoyable,6790957396019241f9c4f6fe,pretest,sokoban-compare,7,0,23209,11653.0,21885.0,Sokogen-990602-Levels,Sokogen-990602-Levels,40,46,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
3548-9f9bd540-a039-48f5-8e30-ab9bb98eef5a,enjoyable,6790957296019241f9c4f6f4,pretest,sokoban-compare,4,1,26837,14523.0,26096.0,Microban,Microcosmos,26,28,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']"
0944-32927126-2235-43ca-9049-176f11d5ed37,enjoyable,6790957296019241f9c4f6f1,pretest,sokoban-compare,7,0,24480,11446.0,23432.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,46,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
4864-2d876561-18cc-4580-a9dd-1f7df57f0846,difficult,6790957296019241f9c4f6e8,pretest,sokoban-compare,8,0,36869,16069.0,33878.0,Sokogen-990602-Levels,Microban,41,43,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']"
5375-ab37d089-2c51-4719-93a9-711288b685d3,difficult,6790957296019241f9c4f6e3,pretest,sokoban-compare,8,1,35341,19675.0,34585.0,Sokogen-990602-Levels,Sokogen-990602-Levels,41,46,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']"
