project,experiment,iteration,stim_id,gameID,condition,study_phase,trialNum,stimuli_set,author_name,collection_name,level_name,width,height,layout,boxes,start_position.x,start_position.y,select_response,select_rt,rate_response,rate_rt,solveDuration,solved,attempt_nsteps,attempt_nInputEvents,boxesSolved
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f663,4221-f8153973-98d6-43e5-9908-2a60cadfb458,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,4470.700000047684,10.0,1421.0,,0,95,167,0
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,17979.899999976158,10.0,3819.0,,0,62,89,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f692,4320-9a92a33e-6a72-478a-9973-6d8da20dea70,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1712.2999999970198,10.0,2783.0,,0,110,162,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,6382.099999904633,10.0,2310.0,,0,183,225,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1652.1000000238419,10.0,1989.0,,0,88,845,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,1521.7999999523163,10.0,2106.0,,0,105,119,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f670,3592-7763f518-8340-496a-83e4-72958bed2b0a,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,29039.60000000149,7.0,1783.0,257.0,1,137,173,3
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,test,5,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,35878.59999999404,8.0,9194.0,,0,75,95,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68c,4716-1b2723d0-ff1a-41ed-8ea9-bceb42bd14ce,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,2821.1999999284744,10.0,2316.0,,0,151,455,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68b,4896-b66aacea-64dd-49d3-a2ef-7ab7dcb4dd82,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1485.800000011921,10.0,2440.0,,0,178,240,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67d,9452-adc2ff0b-2602-4162-a90b-ba6db4c203ce,enjoyable,test,7,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,3148.9999999995343,3.0,1727.0,,0,59,81,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,3970.2999999523163,7.0,6564.0,,0,17,22,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f676,0209-82f8d7b1-7d8c-421b-becd-e2fc43eb28b8,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1927.5,10.0,2351.0,,0,122,157,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,18848.5,7.0,4360.0,,0,122,173,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f687,8829-549a72ed-1db2-424f-ba1f-171c5a187085,enjoyable,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,2041.4000000059605,3.0,1627.0,,0,1,7,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f663,4221-f8153973-98d6-43e5-9908-2a60cadfb458,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1916.8999999761581,10.0,1475.0,,0,135,195,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f670,3592-7763f518-8340-496a-83e4-72958bed2b0a,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1461.5999999977648,5.0,1365.0,200.0,1,123,181,3
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,24073.200000047684,9.0,2617.0,,0,34,65,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f692,4320-9a92a33e-6a72-478a-9973-6d8da20dea70,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1944.8000000044703,10.0,1901.0,,0,85,117,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,25868.59999999404,1.0,2301.0,200.0,1,40,51,3
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,8045.599999904633,10.0,2207.0,,0,163,229,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,2103.2999999523163,10.0,2202.0,,0,40,60,0
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,12525.899999976158,10.0,1959.0,,0,437,1542,1
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f682,9700-3f1fa752-1627-427b-862c-3c37ccdd3eab,enjoyable,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1748.3999998569489,3.0,5944.0,,0,42,50,0
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68b,4896-b66aacea-64dd-49d3-a2ef-7ab7dcb4dd82,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1764.0,10.0,1713.0,,0,108,136,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68c,4716-1b2723d0-ff1a-41ed-8ea9-bceb42bd14ce,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1541.7000000476837,10.0,4237.0,,0,70,118,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67d,9452-adc2ff0b-2602-4162-a90b-ba6db4c203ce,enjoyable,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1564.0,2.0,1999.0,,0,104,129,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,test,7,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,2820.7000000476837,4.0,7569.0,,0,22,43,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,7024.699999988079,3.0,5684.0,,0,155,188,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,11773.399999976158,10.0,4402.0,,0,77,86,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f694,1596-edd316b7-6662-437d-b77f-fe95f4e07675,difficult,test,8,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1341.0,10.0,1726.0,,0,184,217,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f68f,5653-dfcb6dfa-3014-4033-875d-85592e44c67c,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1852.7000000476837,10.0,1871.0,,0,17,19,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f693,8498-7e0986a7-3f38-4667-9b8d-ca68dbbbee16,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1127.4000000953674,10.0,2064.0,,0,74,987,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f682,9700-3f1fa752-1627-427b-862c-3c37ccdd3eab,enjoyable,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,981.7999999523163,1.0,2809.0,,0,61,237,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,test,7,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,18177.90000000596,8.0,14126.0,,0,67,73,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f673,8970-248ef224-45f0-409b-b3f9-00ecd37777f1,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,455082.80000000075,8.0,1796.0,,0,121,186,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f695,5829-72ec2758-b054-405d-84af-93958e222f07,difficult,test,8,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,2277.6999999284744,4.0,6490.0,,0,67,83,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,3253.5,5.0,5225.0,,0,78,126,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,2716.8000000715256,,302468.0,,0,92,105,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f682,9700-3f1fa752-1627-427b-862c-3c37ccdd3eab,enjoyable,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1017.7999999523163,3.0,2677.0,,0,164,280,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f690,1642-61ad1944-5d43-48a6-a027-842ccbac7568,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,3850.5999999940395,8.0,4103.0,,0,11,12,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f673,8970-248ef224-45f0-409b-b3f9-00ecd37777f1,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,1595.4000000022352,9.0,2859.0,,0,94,142,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,101660.80000001192,7.0,40267.0,,0,32,35,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,3286.699999988079,6.0,9257.0,,0,121,178,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,7,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,2640.5,10.0,2586.0,,0,26,69,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f682,9700-3f1fa752-1627-427b-862c-3c37ccdd3eab,enjoyable,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,1248.7999999523163,2.0,1436.0,,0,167,281,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f673,8970-248ef224-45f0-409b-b3f9-00ecd37777f1,difficult,test,8,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1601.0,9.0,3413.0,,0,176,216,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,test,2,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,50350.29999998212,,301670.0,,0,96,168,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,5,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,3569.7000000178814,7.0,3209.0,,0,144,180,1
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,7096-1cf9f68d-8231-4466-ae2f-3b68f74a0aad,difficult,test,8,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,2340.899999976158,10.0,7170.0,,0,70,84,2
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f67a,1890-81ac7e3a-a990-4e12-b54c-67a3c95550bd,enjoyable,test,1,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,1385236.9000000954,9.0,5231.0,69.0,1,43,47,3
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f684,9330-ba53cf07-9a15-4ae5-931d-90e4b6d78589,enjoyable,test,3,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,6142.9000000059605,5.0,4305.0,,0,23,142,2
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f69a,4091-dd377ff2-473f-452d-9abe-a2447b87041b,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,38,8.0,6.0,"['#####', '#. .####', '#$$    #', '#@$#   #', '# .    #', '########']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}]",1.0,3.0,5.0,3639.9000000059605,6.0,5340.0,,0,173,258,1
